Filename,Buggy/Deleted,Fixed/Added
,,---------------------------------------------------
,,"+    private JComboBox<String> initCombo(String[] items, int x, int y, String toolTip, Consumer consumerEvent) {"
,,+        JComboBox<String> combo = new JComboBox<>(items);
,,"+        combo.setBounds(x, y, 140, 25);"
,,+        combo.setToolTipText(toolTip);
,,+        combo.setCursor(new Cursor(Cursor.HAND_CURSOR));
,,+        combo.addItemListener(consumerEvent::accept);
,,+        window.add(combo);
,,+
,,+        return combo;
,,+    }
,,+
,,"+    private JButton initBtn(String label, int x, int y, ActionListener event) {"
,,+        JButton btn = new JButton(label);
,,"+        btn.setBounds(x, y, BUTTON_WIDTH, BUTTON_HEIGHT);"
,,"+        btn.setFont(new Font(""Comic Sans MS"", Font.PLAIN, 28));"
,,+        btn.setCursor(new Cursor(Cursor.HAND_CURSOR));
,,+        btn.addActionListener(event);
,,+        window.add(btn);
,,+
,,+        return btn;
,,+    }
,,+
"Calculator.java
",-        inText.setFont(inText.getFont().deriveFont(Font.BOLD));,
"Calculator.java
",-        double y = Double.parseDouble(input);,
"Calculator.java
",-        switch (opt){,+        double y = Double.parseDouble(input);
"Calculator.java
",-            case '+': return x + y;,+        switch (opt) {
"Calculator.java
",-            case '-': return x - y;,+            case '+':
"Calculator.java
",-            case '*': return x * y;,+                return x + y;
"Calculator.java
",-            case '/': return x / y;,+            case '-':
"Calculator.java
",-            case '%': return x % y;,+                return x - y;
"Calculator.java
","-            case '^': return Math.pow(x , y);",+            case '*':
file_name,,+                return x * y;
file_name,,+            case '/':
file_name,,+                return x / y;
file_name,,+            case '%':
file_name,,+                return x % y;
file_name,,+            case '^':
file_name,,"+                return Math.pow(x, y);"
,,---------------------------------------------------
"Calculator.java
",-    private void onSwitchTheme() {,+    private Consumer<ItemEvent> calcTypeSwitchEventConsumer = event -> {
"Calculator.java
",-        if (isToggleColorSelected) {,+        if (event.getStateChange() != ItemEvent.SELECTED) return;
"Calculator.java
","-            btnSwitchThemes.setText(""Toggle colors"");",+
"Calculator.java
",-            btnSwitchThemes.setBackground(Color.GREEN.darker());,+        String selectedItem = (String) event.getItem();
"Calculator.java
",-            btnSwitchThemes.setForeground(Color.WHITE);,+        switch (selectedItem) {
"Calculator.java
",-            btnC.setBackground(null);,"+            case ""Standard"":"
"Calculator.java
",-            btnBack.setBackground(null);,"+                window.setSize(WINDOW_WIDTH, WINDOW_HEIGHT);"
"Calculator.java
",-            btnMod.setBackground(null);,+                btnRoot.setVisible(false);
"Calculator.java
",-            btnDiv.setBackground(null);,+                btnPower.setVisible(false);
"Calculator.java
",-            btnMul.setBackground(null);,+                btnLog.setVisible(false);
"Calculator.java
",-            btnSub.setBackground(null);,+                break;
"Calculator.java
",-            btnAdd.setBackground(null);,"+            case ""Scientific"":"
"Calculator.java
",-            btnRoot.setBackground(null);,"+                window.setSize(WINDOW_WIDTH + 80, WINDOW_HEIGHT);"
"Calculator.java
",-            btnLog.setBackground(null);,+                btnRoot.setVisible(true);
"Calculator.java
",-            btnPower.setBackground(null);,+                btnPower.setVisible(true);
"Calculator.java
",-            btnEqual.setBackground(null);,+                btnLog.setVisible(true);
"Calculator.java
",-            btn0.setBackground(null);,+                break;
"Calculator.java
",-            btn1.setBackground(null);,
"Calculator.java
",-            btn2.setBackground(null);,
"Calculator.java
",-            btn3.setBackground(null);,
"Calculator.java
",-            btn4.setBackground(null);,
"Calculator.java
",-            btn5.setBackground(null);,
"Calculator.java
",-            btn6.setBackground(null);,
"Calculator.java
",-            btn7.setBackground(null);,
"Calculator.java
",-            btn8.setBackground(null);,
"Calculator.java
",-            btn9.setBackground(null);,
"Calculator.java
",-            btnPoint.setBackground(null);,
"Calculator.java
",-,
"Calculator.java
",-            btnC.setForeground(Color.BLACK);,
"Calculator.java
",-            btnBack.setForeground(Color.BLACK);,
"Calculator.java
",-            btnMod.setForeground(Color.BLACK);,
"Calculator.java
",-            btnDiv.setForeground(Color.BLACK);,
"Calculator.java
",-            btnMul.setForeground(Color.BLACK);,
"Calculator.java
",-            btnSub.setForeground(Color.BLACK);,
"Calculator.java
",-            btnAdd.setForeground(Color.BLACK);,
"Calculator.java
",-            btnEqual.setForeground(Color.BLACK);,
"Calculator.java
",-            btnLog.setForeground(Color.BLACK);,
"Calculator.java
",-            btnPower.setForeground(Color.BLACK);,
"Calculator.java
",-            btnRoot.setForeground(Color.BLACK);,
"Calculator.java
",-,
"Calculator.java
",-            isToggleColorSelected = false;,
"Calculator.java
",-        } else {,
"Calculator.java
","-            btnSwitchThemes.setText(""Untoggle colors"");",
"Calculator.java
",-            btnSwitchThemes.setBackground(null);,
"Calculator.java
",-            btnSwitchThemes.setForeground(Color.BLACK);,
"Calculator.java
",-            btnC.setBackground(Color.RED);,
"Calculator.java
",-            btnBack.setBackground(Color.ORANGE);,
"Calculator.java
",-            btnMod.setBackground(Color.GREEN);,
"Calculator.java
",-            btnDiv.setBackground(Color.PINK);,
"Calculator.java
",-            btnMul.setBackground(Color.PINK);,
"Calculator.java
",-            btnSub.setBackground(Color.PINK);,
"Calculator.java
",-            btnAdd.setBackground(Color.PINK);,
"Calculator.java
",-            btnRoot.setBackground(Color.PINK);,
"Calculator.java
",-            btnLog.setBackground(Color.PINK);,
"Calculator.java
",-            btnPower.setBackground(Color.PINK);,
"Calculator.java
",-            btnEqual.setBackground(Color.BLUE);,
"Calculator.java
",-            btn0.setBackground(Color.WHITE);,
"Calculator.java
",-            btn1.setBackground(Color.WHITE);,
"Calculator.java
",-            btn2.setBackground(Color.WHITE);,
"Calculator.java
",-            btn3.setBackground(Color.WHITE);,
"Calculator.java
",-            btn4.setBackground(Color.WHITE);,
"Calculator.java
",-            btn5.setBackground(Color.WHITE);,
"Calculator.java
",-            btn6.setBackground(Color.WHITE);,
"Calculator.java
",-            btn7.setBackground(Color.WHITE);,
"Calculator.java
",-            btn8.setBackground(Color.WHITE);,
"Calculator.java
",-            btn9.setBackground(Color.WHITE);,
"Calculator.java
",-            btnPoint.setBackground(Color.WHITE);,
"Calculator.java
",-,
"Calculator.java
",-            btnC.setForeground(Color.WHITE);,
"Calculator.java
",-            btnBack.setForeground(Color.WHITE);,
"Calculator.java
",-,
"Calculator.java
",-            btnMod.setForeground(Color.WHITE);,
"Calculator.java
",-            btnDiv.setForeground(Color.WHITE);,
"Calculator.java
",-            btnMul.setForeground(Color.WHITE);,
"Calculator.java
",-            btnSub.setForeground(Color.WHITE);,
"Calculator.java
",-            btnAdd.setForeground(Color.WHITE);,
"Calculator.java
",-            btnEqual.setForeground(Color.WHITE);,
"Calculator.java
",-            btnLog.setForeground(Color.WHITE);,
"Calculator.java
",-            btnPower.setForeground(Color.WHITE);,
"Calculator.java
",-            btnRoot.setForeground(Color.WHITE);,
"Calculator.java
",-            isToggleColorSelected = true;,
,,---------------------------------------------------
"Calculator.java
",-    },+    };
"Calculator.java
",-,+
"Calculator.java
",-    private void onShowScientificMode() {,+    private Consumer<ItemEvent> themeSwitchEventConsumer = event -> {
"Calculator.java
",-        if (isScientificMode) {,+        if (event.getStateChange() != ItemEvent.SELECTED) return;
"Calculator.java
","-            window.setSize(WINDOW_WIDTH, WINDOW_HEIGHT);",+
"Calculator.java
",-            btnRoot.setVisible(false);,+        String selectedTheme = (String) event.getItem();
"Calculator.java
",-            btnPower.setVisible(false);,+        switch (selectedTheme) {
"Calculator.java
",-            btnLog.setVisible(false);,"+            case ""Simple"":"
"Calculator.java
",-            isScientificMode = false;,+                btnC.setBackground(null);
"Calculator.java
",-        } else {,+                btnBack.setBackground(null);
"Calculator.java
","-            window.setSize(WINDOW_WIDTH + 80, WINDOW_HEIGHT);",+                btnMod.setBackground(null);
"Calculator.java
",-            btnRoot.setVisible(true);,+                btnDiv.setBackground(null);
"Calculator.java
",-            btnPower.setVisible(true);,+                btnMul.setBackground(null);
"Calculator.java
",-            btnLog.setVisible(true);,+                btnSub.setBackground(null);
"Calculator.java
",-            isScientificMode = true;,+                btnAdd.setBackground(null);
file_name,,+                btnRoot.setBackground(null);
file_name,,+                btnLog.setBackground(null);
file_name,,+                btnPower.setBackground(null);
file_name,,+                btnEqual.setBackground(null);
file_name,,+                btn0.setBackground(null);
file_name,,+                btn1.setBackground(null);
file_name,,+                btn2.setBackground(null);
file_name,,+                btn3.setBackground(null);
file_name,,+                btn4.setBackground(null);
file_name,,+                btn5.setBackground(null);
file_name,,+                btn6.setBackground(null);
file_name,,+                btn7.setBackground(null);
file_name,,+                btn8.setBackground(null);
file_name,,+                btn9.setBackground(null);
file_name,,+                btnPoint.setBackground(null);
file_name,,+
file_name,,+                btnC.setForeground(Color.BLACK);
file_name,,+                btnBack.setForeground(Color.BLACK);
file_name,,+                btnMod.setForeground(Color.BLACK);
file_name,,+                btnDiv.setForeground(Color.BLACK);
file_name,,+                btnMul.setForeground(Color.BLACK);
file_name,,+                btnSub.setForeground(Color.BLACK);
file_name,,+                btnAdd.setForeground(Color.BLACK);
file_name,,+                btnEqual.setForeground(Color.BLACK);
file_name,,+                btnLog.setForeground(Color.BLACK);
file_name,,+                btnPower.setForeground(Color.BLACK);
file_name,,+                btnRoot.setForeground(Color.BLACK);
file_name,,+                break;
file_name,,"+            case ""Colored"":"
file_name,,+                btnC.setBackground(Color.RED);
file_name,,+                btnBack.setBackground(Color.ORANGE);
file_name,,+                btnMod.setBackground(Color.GREEN);
file_name,,+                btnDiv.setBackground(Color.PINK);
file_name,,+                btnMul.setBackground(Color.PINK);
file_name,,+                btnSub.setBackground(Color.PINK);
file_name,,+                btnAdd.setBackground(Color.PINK);
file_name,,+                btnRoot.setBackground(Color.PINK);
file_name,,+                btnLog.setBackground(Color.PINK);
file_name,,+                btnPower.setBackground(Color.PINK);
file_name,,+                btnEqual.setBackground(Color.BLUE);
file_name,,+                btn0.setBackground(Color.WHITE);
file_name,,+                btn1.setBackground(Color.WHITE);
file_name,,+                btn2.setBackground(Color.WHITE);
file_name,,+                btn3.setBackground(Color.WHITE);
file_name,,+                btn4.setBackground(Color.WHITE);
file_name,,+                btn5.setBackground(Color.WHITE);
file_name,,+                btn6.setBackground(Color.WHITE);
file_name,,+                btn7.setBackground(Color.WHITE);
file_name,,+                btn8.setBackground(Color.WHITE);
file_name,,+                btn9.setBackground(Color.WHITE);
file_name,,+                btnPoint.setBackground(Color.WHITE);
file_name,,+
file_name,,+                btnC.setForeground(Color.WHITE);
file_name,,+                btnBack.setForeground(Color.WHITE);
file_name,,+                btnMod.setForeground(Color.WHITE);
file_name,,+                btnDiv.setForeground(Color.WHITE);
file_name,,+                btnMul.setForeground(Color.WHITE);
file_name,,+                btnSub.setForeground(Color.WHITE);
file_name,,+                btnAdd.setForeground(Color.WHITE);
file_name,,+                btnEqual.setForeground(Color.WHITE);
file_name,,+                btnLog.setForeground(Color.WHITE);
file_name,,+                btnPower.setForeground(Color.WHITE);
file_name,,+                btnRoot.setForeground(Color.WHITE);
file_name,,+                break;
,,---------------------------------------------------
"Calculator.java
",-    },+    };
,,---------------------------------------------------
Commit_ID: 9e531ebdb39e0969a83f539fe98b3a94b32be414,End of commit,End of commit
,,++
,,++    <dependencies>
,,++        <dependency>
,,++            <groupId>org.junit.jupiter</groupId>
,,++            <artifactId>junit-jupiter-api</artifactId>
,,++            <version>5.7.0</version>
,,++            <scope>test</scope>
,,++        </dependency>
,,++    </dependencies>
"Calculator.java
",--    private JTextField inText; // Input text,
,,++    private JTextField inText; // Input
"Calculator.java
",-     private double val = 0; // Save value typed for calculation,++    private double val = 0; // Save the value typed for calculation
,,---------------------------------------------------
,,++package com.houarizegai.calculator;
,,++
,,++import org.junit.jupiter.api.Assertions;
,,++import org.junit.jupiter.api.BeforeEach;
,,++import org.junit.jupiter.api.Test;
,,++
,,++class CalculatorTest {
,,++
,,++    private Calculator calculator;
,,++
,,++    @BeforeEach
,,++    void setUp() { // Create object before compilation
,,++        calculator = new Calculator();
,,++    }
,,++
,,++    /*
,,++     * testCalc() test method
,,++     */
,,++    @Test
,,++    void testCalc() {
,,++        double first = 3;
,,"++        String second = ""5"";"
,,++
,,++        try {
,,"++            Assertions.assertEquals(8, calculator.calc(first, second, '+'));"
,,"++            Assertions.assertEquals(-2, calculator.calc(first, second, '-'));"
,,"++            Assertions.assertEquals(15, calculator.calc(first, second, '*'));"
,,"++            Assertions.assertEquals(0.6, calculator.calc(first, second, '/'));"
