Filename,Buggy/Deleted,Fixed/Added
VPackDeserializers.java,final VPackSlice entry = storedValueIterator.next();,if (storedValueIterator != null ) final VPackSlice entry = storedValueIterator.next();
ArangoDBTest.java,Collection<String> dbs = arangoDB.getDatabases();,if (arangoDB != null ) Collection<String> dbs = arangoDB.getDatabases();
InternalArangoCollection.java,boolean serializeNullValues = OverwriteMode.update.equals(params.getOverwriteMode());,if (OverwriteMode != null ) boolean serializeNullValues = OverwriteMode.update.equals(params.getOverwriteMode());
InternalArangoCollection.java,boolean serializeNullValues = OverwriteMode.update.equals(params.getOverwriteMode());,if (OverwriteMode != null ) boolean serializeNullValues = OverwriteMode.update.equals(params.getOverwriteMode());
ArangoCollectionTest.java,final BaseDocument updatedDoc = new BaseDocument(initialDoc.getKey());,if (BaseDocument(initialDoc != null ) final BaseDocument updatedDoc = new BaseDocument(initialDoc.getKey());
ArangoSearchTest.java,final ArangoSearchPropertiesEntity properties = view.getProperties();,if (view != null ) final ArangoSearchPropertiesEntity properties = view.getProperties();
ArangoSearchTest.java,Collection<StoredValue> retrievedStoredValues = properties.getStoredValues();,if (properties != null ) Collection<StoredValue> retrievedStoredValues = properties.getStoredValues();
ArangoSearchTest.java,StoredValue retrievedStoredValue = retrievedStoredValues.iterator().next();,if (retrievedStoredValues != null ) StoredValue retrievedStoredValue = retrievedStoredValues.iterator().next();
ArangoCollectionTest.java,final CollectionPropertiesEntity properties = db.collection(collection).getProperties();,if (db != null ) final CollectionPropertiesEntity properties = db.collection(collection).getProperties();
ArangoCursorTest.java,final VPackSlice first = cursor.first();,if (cursor != null ) final VPackSlice first = cursor.first();
ArangoDBTest.java,arangoDB = builder.build();,if (builder != null ) arangoDB = builder.build();
ArangoDBTest.java,final ArangoDBVersion version = arangoDB.getVersion();,if (arangoDB != null ) final ArangoDBVersion version = arangoDB.getVersion();
ArangoDBTest.java,final Boolean resultDelete = arangoDB.db(dbName).drop();,if (arangoDB != null ) final Boolean resultDelete = arangoDB.db(dbName).drop();
ArangoDBTest.java,DatabaseEntity info = arangoDB.db(dbName).getInfo();,if (arangoDB != null ) DatabaseEntity info = arangoDB.db(dbName).getInfo();
ArangoDBTest.java,final Boolean resultDelete = arangoDB.db(dbName).drop();,if (arangoDB != null ) final Boolean resultDelete = arangoDB.db(dbName).drop();
ArangoDBTest.java,DatabaseEntity info = arangoDB.db(dbName).getInfo();,if (arangoDB != null ) DatabaseEntity info = arangoDB.db(dbName).getInfo();
ArangoDBTest.java,final Boolean resultDelete = arangoDB.db(dbName).drop();,if (arangoDB != null ) final Boolean resultDelete = arangoDB.db(dbName).drop();
ArangoDBTest.java,Collection<String> dbs = arangoDB.getDatabases();,if (arangoDB != null ) Collection<String> dbs = arangoDB.getDatabases();
ArangoDBTest.java,final int dbCount = dbs.size();,if (dbs != null ) final int dbCount = dbs.size();
ArangoDBTest.java,dbs = arangoDB.getDatabases();,if (arangoDB != null ) dbs = arangoDB.getDatabases();
ArangoDBTest.java,final ArangoDBVersion version = arango.getVersion();,if (arango != null ) final ArangoDBVersion version = arango.getVersion();
ArangoDatabaseTest.java,final IndexEntity readResult = db.getIndex(createResult.getId());,if (db != null ) final IndexEntity readResult = db.getIndex(createResult.getId());
ArangoDatabaseTest.java,int initialSize = nonSystemCollections.size();,if (nonSystemCollections != null ) int initialSize = nonSystemCollections.size();
ArangoDatabaseTest.java,QueryCachePropertiesEntity properties = db.getQueryCacheProperties();,if (db != null ) QueryCachePropertiesEntity properties = db.getQueryCacheProperties();
ArangoDatabaseTest.java,properties = db.getQueryCacheProperties();,if (db != null ) properties = db.getQueryCacheProperties();
ArangoDatabaseTest.java,final CollectionPropertiesEntity properties = db.collection(collection).getProperties();,if (db != null ) final CollectionPropertiesEntity properties = db.collection(collection).getProperties();
ArangoDatabaseTest.java,final CollectionPropertiesEntity properties = db.collection(collection).getProperties();,if (db != null ) final CollectionPropertiesEntity properties = db.collection(collection).getProperties();
BaseTest.java,arangoDB = builder.build();,if (builder != null ) arangoDB = builder.build();
GraphTraversalsInAQLExample.java,Collection<String> result = cursor.asListRemaining();,if (cursor != null ) Collection<String> result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,result = cursor.asListRemaining();,if (cursor != null ) result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,Collection<String> result = cursor.asListRemaining();,if (cursor != null ) Collection<String> result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,result = cursor.asListRemaining();,if (cursor != null ) result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,Collection<String> result = cursor.asListRemaining();,if (cursor != null ) Collection<String> result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,result = cursor.asListRemaining();,if (cursor != null ) result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,result = cursor.asListRemaining();,if (cursor != null ) result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,result = cursor.asListRemaining();,if (cursor != null ) result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,Collection<String> result = cursor.asListRemaining();,if (cursor != null ) Collection<String> result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,result = cursor.asListRemaining();,if (cursor != null ) result = cursor.asListRemaining();
GraphTraversalsInAQLExample.java,result = cursor.asListRemaining();,if (cursor != null ) result = cursor.asListRemaining();
ShortestPathInAQLExample.java,final Pair pair = cursor.next();,if (cursor != null ) final Pair pair = cursor.next();
SslExample.java,final KeyStore ks = KeyStore.getInstance(KeyStore.getDefaultType());,if (KeyStore != null ) final KeyStore ks = KeyStore.getInstance(KeyStore.getDefaultType());
SslExample.java,final KeyManagerFactory kmf = KeyManagerFactory.getInstance(KeyManagerFactory.getDefaultAlgorithm());,if (KeyManagerFactory != null ) final KeyManagerFactory kmf = KeyManagerFactory.getInstance(KeyManagerFactory.getDefaultAlgorithm());
SslExample.java,final TrustManagerFactory tmf = TrustManagerFactory.getInstance(TrustManagerFactory.getDefaultAlgorithm());,if (TrustManagerFactory != null ) final TrustManagerFactory tmf = TrustManagerFactory.getInstance(TrustManagerFactory.getDefaultAlgorithm());
SslExample.java,final ArangoDBVersion version = arangoDB.getVersion();,if (arangoDB != null ) final ArangoDBVersion version = arangoDB.getVersion();
VPackExample.java,final VPackSlice slice = builder.slice(); // create slice,if (slice != null ) final VPackSlice slice = builder.slice(); // create slice
VPackExample.java,final VPackSlice slice = builder.slice();// create slice,if (slice != null ) final VPackSlice slice = builder.slice();// create slice
VPackExample.java,final VPackSlice value = iterator.next();,if (iterator != null ) final VPackSlice value = iterator.next();
VPackExample.java,final VPackSlice slice = builder.slice(); // create slice,if (slice != null ) final VPackSlice slice = builder.slice(); // create slice
CommunicationTest.java,final ArangoDB arangoDB = new ArangoDB.Builder().build();,if (ArangoDB != null ) final ArangoDB arangoDB = new ArangoDB.Builder().build();
ArangoDB.java,final VPack vpacker = vpackBuilder.serializeNullValues(false).build();,if (vpackBuilder != null ) final VPack vpacker = vpackBuilder.serializeNullValues(false).build();
ArangoDB.java,final VPack vpackerNull = vpackBuilder.serializeNullValues(true).build();,if (vpackBuilder != null ) final VPack vpackerNull = vpackBuilder.serializeNullValues(true).build();
ArangoDB.java,final VPackParser vpackParser = vpackParserBuilder.build();,if (vpackParserBuilder != null ) final VPackParser vpackParser = vpackParserBuilder.build();
BaseDocument.java,id = tmpId.toString();,if (tmpId != null ) id = tmpId.toString();
BaseDocument.java,key = tmpKey.toString();,if (tmpKey != null ) key = tmpKey.toString();
BaseDocument.java,revision = tmpRev.toString();,if (tmpRev != null ) revision = tmpRev.toString();
BaseEdgeDocument.java,from = tmpFrom.toString();,if (tmpFrom != null ) from = tmpFrom.toString();
BaseEdgeDocument.java,to = tmpTo.toString();,if (tmpTo != null ) to = tmpTo.toString();
BaseEdgeDocument.java,int result = super.hashCode();,if (super != null ) int result = super.hashCode();
ArangoCollectionImpl.java,name = result.getName();,if (result != null ) name = result.getName();
ArangoSearchImpl.java,name = result.getName();,if (result != null ) name = result.getName();
ArangoViewImpl.java,name = result.getName();,if (result != null ) name = result.getName();
DocumentCache.java,final Field field = fields.get(value.getKey());,if (fields != null ) final Field field = fields.get(value.getKey());
DocumentCache.java,tmp = tmp.getSuperclass();,if (tmp != null ) tmp = tmp.getSuperclass();
DocumentCache.java,final Type value = annotation.value();,if (annotation != null ) final Type value = annotation.value();
InternalArangoCollection.java,final Boolean keepNull = params.getKeepNull();,if (params != null ) final Boolean keepNull = params.getKeepNull();
InternalArangoDBBuilder.java,vpackBuilder = new VPack.Builder();,if (VPack != null ) vpackBuilder = new VPack.Builder();
InternalArangoDBBuilder.java,vpackParserBuilder = new VPackParser.Builder();,if (VPackParser != null ) vpackParserBuilder = new VPackParser.Builder();
InternalArangoDBBuilder.java,overrideDefaultValue = currentValue.toString();,if (currentValue != null ) overrideDefaultValue = currentValue.toString();
InternalArangoDBBuilder.java,overrideDefaultValue = defaultValue.toString();,if (defaultValue != null ) overrideDefaultValue = defaultValue.toString();
ArangoCursorImpl.java,id = result.getId();,if (result != null ) id = result.getId();
ArangoCursorImpl.java,final Extras extra = iterator.getResult().getExtra();,if (iterator != null ) final Extras extra = iterator.getResult().getExtra();
ArangoCursorImpl.java,final Extras extra = iterator.getResult().getExtra();,if (iterator != null ) final Extras extra = iterator.getResult().getExtra();
ArangoCursorImpl.java,final Boolean cached = iterator.getResult().getCached();,if (iterator != null ) final Boolean cached = iterator.getResult().getCached();
ArangoFilterIterator.java,next = iterator.next();,if (iterator != null ) next = iterator.next();
HttpCommunication.java,final HttpConnection connection = (HttpConnection) host.connection();,if (host != null ) final HttpConnection connection = (HttpConnection) host.connection();
HttpConnection.java,cm = new PoolingHttpClientConnectionManager(registryBuilder.build());,if (PoolingHttpClientConnectionManager(registryBuilder != null ) cm = new PoolingHttpClientConnectionManager(registryBuilder.build());
HttpConnection.java,client = builder.build();,if (builder != null ) client = builder.build();
HttpConnection.java,final HeaderElement he = it.nextElement();,if (it != null ) final HeaderElement he = it.nextElement();
HttpConnection.java,final String param = he.getName();,if (he != null ) final String param = he.getName();
HttpConnection.java,final String value = he.getValue();,if (he != null ) final String value = he.getValue();
HttpConnection.java,final String database = request.getDatabase();,if (request != null ) final String database = request.getDatabase();
HttpConnection.java,final VPackSlice body = request.getBody();,if (request != null ) final VPackSlice body = request.getBody();
HttpConnection.java,final HttpEntity entity = httpResponse.getEntity();,if (httpResponse != null ) final HttpEntity entity = httpResponse.getEntity();
HttpConnection.java,final String content = IOUtils.toString(entity.getContent());,if (IOUtils != null ) final String content = IOUtils.toString(entity.getContent());
ExtendedHostResolver.java,lastUpdate = System.currentTimeMillis();,if (System != null ) lastUpdate = System.currentTimeMillis();
ExtendedHostResolver.java,endpoints = Collections.emptyList();,if (Collections != null ) endpoints = Collections.emptyList();
ExtendedHostResolver.java,response = Collections.emptyList();,if (Collections != null ) response = Collections.emptyList();
RoundRobinHostHandler.java,final int size = hosts.getHostsList().size();,if (hosts != null ) final int size = hosts.getHostsList().size();
RoundRobinHostHandler.java,final HostDescription hostDescription = hostHandle.getHost();,if (hostHandle != null ) final HostDescription hostDescription = hostHandle.getHost();
ArangoSerializerImpl.java,final boolean serializeNullValues = options.isSerializeNullValues();,if (options != null ) final boolean serializeNullValues = options.isSerializeNullValues();
CURLLogger.java,final RequestType requestType = request.getRequestType();,if (request != null ) final RequestType requestType = request.getRequestType();
ResponseUtils.java,final int responseCode = response.getResponseCode();,if (response != null ) final int responseCode = response.getResponseCode();
VPackDeserializers.java,final VPackSlice value = entry.getValue();,if (entry != null ) final VPackSlice value = entry.getValue();
VPackDeserializers.java,final CollectionLink link = CollectionLink.on(entry.getKey());,if (CollectionLink != null ) final CollectionLink link = CollectionLink.on(entry.getKey());
VPackDeserializers.java,final VPackSlice entry = primarySortsIterator.next();,if (primarySortsIterator != null ) final VPackSlice entry = primarySortsIterator.next();
VPackDeserializers.java,final VPackSlice value = field.getValue();,if (field != null ) final VPackSlice value = field.getValue();
VPackDeserializers.java,final FieldLink link = FieldLink.on(field.getKey());,if (FieldLink != null ) final FieldLink link = FieldLink.on(field.getKey());
VstCommunication.java,final long id = mId.incrementAndGet();,if (mId != null ) final long id = mId.incrementAndGet();
VstCommunication.java,final VPackSlice head = message.getHead();,if (message != null ) final VPackSlice head = message.getHead();
VstCommunication.java,int size = head.getByteSize();,if (head != null ) int size = head.getByteSize();
VstCommunication.java,final VPackSlice body = message.getBody();,if (message != null ) final VPackSlice body = message.getBody();
VstCommunication.java,size += body.getByteSize();,if (body != null ) size += body.getByteSize();
ChunkStore.java,final long messageId = chunk.getMessageId();,if (chunk != null ) final long messageId = chunk.getMessageId();
Message.java,final int headSize = head.getByteSize();,if (head != null ) final int headSize = head.getByteSize();
VstConnection.java,socket = sslContext.getSocketFactory().createSocket();,if (sslContext != null ) socket = sslContext.getSocketFactory().createSocket();
VstConnection.java,socket = SSLSocketFactory.getDefault().createSocket();,if (SSLSocketFactory != null ) socket = SSLSocketFactory.getDefault().createSocket();
VstConnection.java,socket = SocketFactory.getDefault().createSocket();,if (SocketFactory != null ) socket = SocketFactory.getDefault().createSocket();
VstConnection.java,outputStream = new BufferedOutputStream(socket.getOutputStream());,if (BufferedOutputStream(socket != null ) outputStream = new BufferedOutputStream(socket.getOutputStream());
VstConnection.java,inputStream = socket.getInputStream();,if (socket != null ) inputStream = socket.getInputStream();
VstConnection.java,executor = Executors.newSingleThreadExecutor();,if (Executors != null ) executor = Executors.newSingleThreadExecutor();
VstConnection.java,final long openTime = new Date().getTime();,if (Date() != null ) final long openTime = new Date().getTime();
VstConnection.java,final int contentOffset = chunk.getContentOffset();,if (chunk != null ) final int contentOffset = chunk.getContentOffset();
